key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1168,4,,62,66,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Vagabond contre chasseur","Un Kojin rouge du nom de Wakizashi, dit le “chasseur de lames”, s'en est pris à Senban par surprise afin de lui dérober son arme fétiche, Kamewari. Défendez le vagabond et punissez le Kojin pour sa lâcheté.","","Senban la lame vagabonde","","",0
1169,0,,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
1170,1,,62,66,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Casse-toi et marche en crabe","Les unkiu chassent en se laissant porter par les courants marins, économisant leurs efforts jusqu'à ce qu'ils trouvent leurs proies. La colonie qui est en approche est par<22/>ti<22/>cu<22/>liè<22/>rement affamée, et il est impératif que quelqu'un la repousse avant que la faune de la Mer de Rubis soit réduite à néant.","","","","",0
1171,1,,63,67,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Enrayer les raies rayées","La raie rayée est l'un des prédateurs les plus meurtriers de la Mer de Rubis, et les Kojin rouge ont accompli un véritable exploit en réussissant à les dompter. En revanche, les hommes-bêtes ne sont pas les plus vigileants puisqu'ils laissent ré<22/>gu<22/>liè<22/>re<22/>ment des raies s'échapper... Maîtrisez les fugitives avant qu'elles ne fassent des victimes.","","","","",0
1172,1,,62,66,,590,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,36,0,0,37,38,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: amocher les daimyo","Les yumemi grandissent tout au long de leur existence, et ceux qui vivent le plus longtemps sont appelés “daimyo”. Ceux-ci doivent lit<22/>té<22/>ra<22/>le<22/>ment se nourrir <Emphasis>en permanence</Emphasis> pour survivre, au grand dam des pêcheurs qui n'ont plus grand-chose à mettre dans leurs filets. Réduisez la population de yumemi daimyo.","","","","",0
1173,3,,60,64,,0,0,0,0,"ui/icon/060000/060725.tex","ui/icon/060000/060505.tex",0,0,6937480,6937480,33,34,35,True,False,False,0,False,False,False,0,"Le Qiqirn végétarien","L'ami de Mimiroon le végétarien, un Qiqirn pacifique, a été capturé par des méchants Qiqirns. Aidez-le en partant à la rescousse de son camarade.","","","","",0
1174,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Le top de la fraîcheur","Mimiroon, dit “le végétarien”, vous a menti et voulait en fait dresser sa table et celle de ses congénères avec votre viande fraîche. Éliminez les Qiqirns qui ont pointé le bout de leur long nez.","","","","",0
1175,1,,60,64,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,171,0,0,37,38,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le Qiqirn sournois au ventre vide","Mimiroon le carnivore a décidé de préparer le repas tout seul puisque ses congénères Qiqirns se sont montrés incapables de vous faire passer au grill. Éliminez Mimiroon le carnivore.","","","","",0
1176,4,,60,64,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,0,6917219,0,33,34,35,True,False,False,0,False,False,False,0,"Qu'il est long, le chemin du retour","Rallier une cité n'est pas chose facile dans cette région infestée de Qiqirns. L'homme que vous avez croisé se sent observé et a requis votre aide. Protégez-le, si ces regards se révélaient ne pas être le fruit de son imagination.","","Villageois apeuré","","",0
1177,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,6918404,0,33,34,35,True,False,False,0,False,False,False,0,"Repas à la ferme","Quand leur cupidité prend le dessus, les brigands qiqirns prennent parfois les potagers de la région pour des restaurants trois étoiles. Montrez-leur qu'ils ne sont pas les bienvenus dans celui-ci.","","","","",0
1178,1,,60,64,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le cauchemar des paysans","Dans Les Pics, faire pousser quoi que ce soit relève de l'exploit. Voilà pourquoi les chapulis hantent les nuits de tous les fermiers de la région. Ces nuisibles s'attaquent impitoyablement à tout ce qui ressemble de près ou de loin à un légume. Aidez les paysans à dormir sur leurs deux oreilles, éliminez le plus horrible de tous, le chapuli supernel.","","","","",0
1179,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,6923530,0,33,34,35,True,False,False,0,False,False,False,0,"Pic de pollution","Les habitants d'Ala Gannha arrivent à peine à respirer à cause d'un nuage de minuscules écailles empoisonnées. Celles-ci proviennent des lunigères sanguines survolant le village la nuit. Éliminez-les avant que les problèmes de santé des habitants ne deviennent permanents.","","","","",0
1180,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Tenir tête au fléau","Un essaim de vermines voraces attaque les récoltes des fermiers. Éliminez les chapulis.","","","","",0
1181,1,,61,65,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le bûcheron silencieux","Un scarabée est à lui seul responsable de tous les arbres abattus récemment dans la région. Cette manie lui a valu un surnom<Indent/>: le Bûcheron. Ses victimes sont cependant bien trop précieuses aux yeux des habitants pour que vous le laissiez faire plus longtemps. Éliminez-le avant qu'il ne déboise entièrement Les Pics.","","","","",0
1182,1,,60,64,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: Etain, la reine des fluturinis ","Etain est la reine des fluturinis. Ses ailes doivent leur violet magnificent aux fines écailles qui les recouvrent. Elles sont cependant aussi ex<22/>trê<22/>me<22/>ment toxiques, et s'approcher de ce papillon peut suffire à causer de graves maladies.","","","","",0
1183,0,,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
1184,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Rats dégriffés","Les bandits qiqirns ont rempli leurs caches d'armes en préparation d'un assaut sur Ala Gannha. Détruisez-les afin qu'ils se cassent le nez.","","","","",0
1185,1,,61,65,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le Barbier diabolique","On ne compte plus le nombre de personnes à avoir perdu un bras ou une jambe à cause de ce monstre tristement connu. Vengez les victimes du Barbier diabolique en abattant ce charlatan. ","","","","",0
1186,2,,68,70,"Plume de griffon",0,1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",0,0,6930277,0,33,34,35,True,False,False,0,False,False,False,0,"Empennage de qualité","Un marchand itinérant cherche à obtenir des plumes de griffon afin d'honorer sa commande. Ramassez-en et donnez-les au marchand.","Livrer les plumes de griffon au marchand itinérant","Plumes de griffon livrées","","",0
1187,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Éclosion lépidoptère","La période de ponte des fluturinis est arrivée. Les œufs de ces papillons diaboliques éclosent ré<22/>gu<22/>liè<22/>re<22/>ment par myriades, et ces monstres dévastent tout sur leur passage. Éliminez les fluturinis.","","","","",0
1188,1,,61,65,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: quitte ou double","Un monstre ressemblant étrangement à un dé erre dans les environs. Peut-être a-t-il été attiré par les âmes des flambeurs défunts<Indent/>? Toujours est-il qu'aucune table ne l'acceptera. Éliminez Craps.","","","","",0
1189,1,,61,65,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Un appétit d'ogre","Des moudsoud ont décidé de descendre de leur montagne à la recherche de nouvelles proies. Éliminez-les avant qu'ils ne fassent des victimes parmi les habitants.","","","","",0
1190,1,,68,70,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"La hantise des Hyurgoths","Quelques feuilles peuvent suffire à une chenille ordinaire, mais les plus grosses d'entre elles vont jusqu'à capturer, à l'aide de leurs fils collants, d'autres animaux, y compris des êtres humains. Éliminez les erucae des hauteurs qui ont envahi l'endroit.","","","","",0
1191,1,,68,70,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: l'immonde chien féroce","Le chien est le meilleur ami de l'homme, mais pas Tindalos. Lui vous flaire une fois et ne vous lâche pas avant de vous avoir allégé d'un morceau de fesse ou de cuisse. Il n'est l'ami de personne. Éliminez Tindalos.","","","","",0
1192,0,,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
1193,1,,68,70,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"L'appel de l'aventure","Un petit garçon s'est mis en tête qu'être un aventurier était à la portée du premier venu et doit maintenant faire face à son premier obstacle après sa fugue. Sauvez-le des erucae des hauteurs qui l'ont encerclé.","","","","",0
1194,1,,68,70,,588,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,36,0,0,37,38,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: l'affreux Humbaba","Une guerrière miqo'te de la tribu des J a besoin d'aide pour défendre son hameau. Aidez-la à anéantir l'affreux Humbaba.","","","","",0
1195,4,,68,70,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,0,6928938,0,33,34,35,True,False,False,0,False,False,False,0,"Prière exaucée","Un habitant d'Âtrefroid a été immobilisé par le premier assaut d'une volée de kongamato. Protégez l'homme blessé de ces volatiles.","","Habitant d'Âtrefroid","","",0
1196,1,,68,70,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Oiseau de proie","Le vrai griffon décore le blason d'Ala Mhigo. Il est aussi majestueux qu'il est redoutable, et on conseille de ne pas s'approcher quand ils errent en groupe. Éliminez les vrais griffons.","","","","",0
1197,1,,60,64,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: autant en emporte le Ventus","L'anila peut parfois s'en prendre aux siens. Il dévore alors ses congénères pour former le Ventus, un monstre capable de donner naissance à des tornades de poussière dévastatrices. Éliminez celui qui s'est formé.","","","","",0
1198,1,,68,70,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: casse-cou s'abstenir","Le bourreau de Théodoric avait un animal de compagnie qui décida, à la mort de son maître, de venir se réfugier dans Les Pics. Éliminez-le, mais prenez garde. Il détecte ses proies à l'aide de la réverbération du son de ses clochettes.","","","","",0
1199,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Tourbillon de poussière","Des esprits de vent soulèvent des nuages de sable, picotant les yeux et salissant tout sur leur passage. Éliminez les anilas de poussière.","","","","",0
1200,1,,60,64,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le pyromane des Pics","Les habitants de la région croient que la plupart des actes pyromanes survenant ici sont à attribuer à un élégant et gigantesque insecte, le Papignillon. Éliminez-le avant qu'il ne brûle entièrement la Dernière forêt.","","","","",0
1201,4,,60,64,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,0,6929026,0,33,34,35,True,False,False,0,False,False,False,0,"Abnégation héroïque","Un soldat de l'armée de libération a été attaqué par des chapulis et ne peut pas les abattre faute d'avoir perdu son épée. Face à une mort certaine, le courageux guerrier refuse de rejoindre son camp par peur de les y guider. Éliminez les chapulis, afin qu'il puisse rallier son camp et recevoir des soins.","","Soldat blessé","","",0
1202,1,,68,70,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le veuf vengeur","On raconte que Nenaunir avait épousé cinq femmes, et qu'elles furent toutes abattues par des chasseurs. Suite à cette tragédie, il jura d'exterminer les êtres humains jusqu'au dernier. Éliminez Nenaunir.","","","","",0
1203,1,,60,64,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Le don du repos éternel","Les esprits des combattants mhigois massacrés par l'Empire au cours de la guerre reviennent parfois hanter ces contrées. Offrez-leur le repos qu'ils méritent en éliminant leur manifestation, les bhuts horrifiques.","","","","",0
1204,1,,68,70,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,115,0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: métamorphose en suspens","Cet animal rampant a eu la chance d'être épargné par ses prédateurs assez longtemps pour atteindre cette taille ex<22/>traor<22/>di<22/>nai<22/>re. Éliminez-le avant qu'une nouvelle montagne ne naisse aux Pics.","","","","",0
1205,4,,68,70,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,0,0,0,33,34,35,True,False,False,0,False,False,False,0,"Guerrière de la tribu des J","Une jeune femme a été attaquée par des bêtes sauvages alors qu'elle allait puiser de l'eau. Une de ses sœurs miqo'tes, J'najaq l'éruption solaire, l'a secourue, mais s'est retrouvée à son tour prise au piège. Aidez la guerrière miqo'te à éliminer les panteras qui l'ont prise pour cible.","","J'najaq l'éruption solaire","","",0
1206,0,,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,0,0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",0
1207,6,,68,70,,0,12,0,0,"ui/icon/060000/060727.tex","ui/icon/060000/060506.tex",60507,68,0,0,37,38,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: alarme fatale","Une patrouille de l'armée de libération a mal<22/>en<22/>con<22/>treu<22/>se<22/>ment réactivé une arme magitek impériale laissée à l'abandon. Aidez les soldats à déboulonner l'arme fatale avant qu'elle n'ait tout éradiqué sur son passage.","","Distance parcourue","","",0
1208,4,,64,68,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,0,6950690,0,33,34,35,True,False,False,0,False,False,False,0,"Détrousseurs koja","À quoi bon attraper une montagne de poissons, si des koja vous en volent la majeure partie<Indent/>? Aidez Gyogun à protéger le fruit de sa pêche en abattant les koja chapardeurs.","","Panier de poissons","","",0
